txn_id,amount,hour,day_of_week,latitude,longitude,city,device_id,transaction_frequency,user_avg_amount,is_new_device,amount_to_avg_ratio,is_night,is_fraud
TXN000252,2207.6,18,0,23.261269,77.117874,Bhopal,DEV_9837,4,2320.47,0,0.9509,0,0
TXN000253,130.0,10,6,23.070927,72.637671,Ahmedabad,DEV_2273,4,128.05,0,1.0074,0,0
TXN000254,12854.8,11,6,23.38708,77.209371,Bhopal,DEV_5069,3,14477.95,0,0.8878,0,0
TXN000255,1641.2,13,6,25.298343,85.1356,Patna,DEV_7721,5,1934.55,0,0.8479,0,0
TXN000256,7715.6,11,5,20.998353,79.330013,Nagpur,DEV_2847,5,9631.02,1,0.801,0,0
TXN000257,370.0,21,1,21.370842,72.54284,Surat,DEV_1857,2,345.02,1,1.0693,0,0
TXN000258,346.8,14,0,25.707728,84.961048,Patna,DEV_8569,4,314.36,0,1.0997,0,0
TXN000259,1721.2,17,3,26.61225,80.901038,Lucknow,DEV_5455,4,2100.79,0,0.8189,0,0
TXN000260,1024.4,15,6,26.728789,80.547244,Kanpur,DEV_9946,2,1289.73,1,0.7937,0,0
TXN000261,12514.0,20,3,22.980062,72.313109,Ahmedabad,DEV_2017,5,15929.3,0,0.7855,0,0
TXN000262,13402.0,7,5,17.281518,78.499865,Hyderabad,DEV_8690,5,14063.08,0,0.9529,0,0
TXN000263,369.2,10,6,26.837357,75.566569,Jaipur,DEV_5122,2,425.46,0,0.8657,0,0
TXN000264,7026.8,14,2,20.924829,79.307377,Nagpur,DEV_9231,4,7014.69,0,1.0016,0,0
TXN000265,1165.2,7,2,26.662264,80.729153,Lucknow,DEV_7911,5,1302.64,0,0.8938,0,0
TXN000266,530.0,8,4,25.838195,84.920795,Patna,DEV_1116,4,525.89,0,1.0059,0,0
TXN000267,2350.0,13,3,12.949985,80.175924,Chennai,DEV_2358,5,2068.74,0,1.1354,0,0
TXN000268,256.4,18,1,17.12813,78.641571,Hyderabad,DEV_5465,4,239.89,0,1.0644,0,0
TXN000269,51870.8,14,3,21.405071,72.712758,Surat,DEV_9005,5,62981.39,0,0.8236,0,0
TXN000270,609.2,12,3,12.973645,79.992139,Chennai,DEV_7395,2,755.73,0,0.805,0,0
TXN000271,7249.2,7,3,21.383287,73.047949,Surat,DEV_9781,3,7309.03,0,0.9917,0,0
TXN000272,130.0,19,3,18.273243,73.974662,Pune,DEV_8457,5,140.04,0,0.9217,0,0
TXN000273,153.2,23,0,17.29808,78.355317,Hyderabad,DEV_5424,4,123.61,0,1.2294,1,0
TXN000274,208.4,6,5,22.275986,88.342168,Kolkata,DEV_4087,3,251.09,0,0.8267,0,0
TXN000275,2906.0,8,3,28.592587,77.113682,Delhi,DEV_4694,4,3182.45,0,0.9128,0,0
TXN000276,930.0,22,0,23.125036,77.243711,Bhopal,DEV_3894,2,1137.15,0,0.8171,1,0
TXN000277,8370.0,7,6,12.916385,77.600658,Bangalore,DEV_3463,2,7639.39,0,1.0955,0,0
TXN000278,208.4,9,5,21.228192,72.593736,Surat,DEV_4328,1,237.2,0,0.8749,0,0
TXN000279,2270.8,12,3,23.241233,72.532307,Ahmedabad,DEV_1495,4,2224.49,0,1.0204,0,0
TXN000280,12530.0,10,6,23.100482,72.46066,Ahmedabad,DEV_2693,5,11520.33,0,1.0875,0,0
TXN000281,9507.6,10,6,28.886087,77.110312,Delhi,DEV_8482,3,8422.98,1,1.1286,0,0
TXN000282,4049.2,13,5,22.807955,72.46577,Ahmedabad,DEV_3282,3,3839.07,1,1.0545,0,0
TXN000283,121.2,19,5,17.117181,78.617179,Hyderabad,DEV_6868,1,107.19,1,1.1203,0,0
TXN000284,10988.4,12,6,22.780251,88.165679,Kolkata,DEV_6440,1,9323.74,1,1.1784,0,0
TXN000285,656.4,14,2,23.281088,72.615057,Ahmedabad,DEV_5604,5,727.17,1,0.9014,0,0
TXN000286,3650.0,7,3,18.975244,72.670665,Mumbai,DEV_1076,3,3942.98,0,0.9255,0,0
TXN000287,866.8,7,1,13.115625,80.035374,Chennai,DEV_5818,2,857.8,0,1.0093,0,0
TXN000288,222.0,7,1,12.900358,80.403513,Chennai,DEV_7789,2,284.73,0,0.777,0,0
TXN000289,340.4,8,4,28.458894,77.428591,Delhi,DEV_2349,5,375.61,0,0.9039,0,0
TXN000290,2358.0,12,2,19.278058,72.951091,Mumbai,DEV_4363,1,1952.42,1,1.2071,0,0
TXN000291,170.8,15,2,25.762726,85.270006,Patna,DEV_4759,2,146.43,0,1.1585,0,0
TXN000292,287.6,19,1,12.730171,77.833277,Bangalore,DEV_2503,2,257.77,0,1.1114,0,0
TXN000293,3250.0,13,1,12.953858,80.282923,Chennai,DEV_2897,3,2735.19,0,1.1878,0,0
TXN000294,31810.0,21,5,23.473028,77.416215,Bhopal,DEV_5229,5,30212.97,0,1.0528,0,0
TXN000295,6600.4,22,2,12.735533,77.375094,Bangalore,DEV_2142,3,6170.49,0,1.0695,1,0
TXN000296,1266.8,8,6,25.306533,85.289374,Patna,DEV_7367,4,1243.16,0,1.0182,0,0
TXN000297,80606.0,13,6,26.506679,80.396252,Kanpur,DEV_7545,5,92205.74,0,0.8742,0,0
TXN000298,4423.6,9,1,17.610393,78.697743,Hyderabad,DEV_2087,4,5328.21,0,0.8301,0,0
TXN000299,1177.2,14,5,21.222661,78.803509,Nagpur,DEV_6158,5,1481.51,0,0.7941,0,0
TXN000300,153.2,10,2,26.572607,81.223628,Lucknow,DEV_7287,4,172.83,1,0.8813,0,0
TXN000301,17400.4,12,4,23.122099,77.31715,Bhopal,DEV_1641,4,17626.93,0,0.9871,0,0
TXN000302,19570.0,9,3,23.00308,77.522253,Bhopal,DEV_8338,1,24266.73,0,0.8064,0,0
TXN000303,11575.6,14,0,19.068227,73.130465,Mumbai,DEV_3869,4,10348.66,0,1.1185,0,0
TXN000304,130.0,10,0,22.798053,72.654941,Ahmedabad,DEV_8061,1,118.77,1,1.0854,0,0
TXN000305,7836.4,7,4,13.271945,79.995219,Chennai,DEV_1428,2,8982.79,0,0.8723,0,0
TXN000306,178.0,9,4,25.830862,85.057768,Patna,DEV_2390,1,153.47,1,1.1523,0,0
TXN000307,849.2,8,3,28.553097,77.415044,Delhi,DEV_6118,1,1093.69,0,0.7757,0,0
TXN000308,5730.0,14,0,28.342921,76.982874,Delhi,DEV_1251,1,5575.65,0,1.0275,0,0
TXN000309,15170.0,11,1,13.270806,79.992707,Chennai,DEV_4830,4,17435.06,0,0.87,0,0
TXN000310,6822.0,10,4,23.091347,77.15439,Bhopal,DEV_6987,5,8643.01,0,0.7892,0,0
TXN000311,209.2,7,2,21.043901,78.9542,Nagpur,DEV_7714,5,237.69,0,0.8765,0,0
TXN000312,110.8,0,1,22.461318,88.618203,Kolkata,DEV_7160,2,107.88,0,1.0176,1,0
TXN000313,13303.6,13,1,25.779682,85.382329,Patna,DEV_4426,2,15161.98,0,0.8774,0,0
TXN000314,2050.0,20,3,28.799603,77.020814,Delhi,DEV_6743,1,1704.79,1,1.2018,0,0
TXN000315,27090.0,13,3,13.1497,80.298592,Chennai,DEV_6278,5,27072.9,1,1.0006,0,0
TXN000316,3223.6,11,0,21.216929,78.9152,Nagpur,DEV_7522,5,3193.96,0,1.009,0,0
TXN000317,530.0,16,5,26.878744,75.811603,Jaipur,DEV_8126,1,650.68,0,0.8133,0,0
TXN000318,14258.0,19,6,18.365436,74.14144,Pune,DEV_8669,3,17138.09,1,0.8319,0,0
TXN000319,1329.2,20,1,26.170962,80.129887,Kanpur,DEV_3938,4,1072.7,0,1.238,0,0
TXN000320,22610.0,12,0,26.959503,76.053883,Jaipur,DEV_9226,1,18584.31,0,1.2166,0,0
TXN000321,16138.0,20,1,23.348353,77.254644,Bhopal,DEV_6800,3,13586.59,0,1.1877,0,0
TXN000322,12311.6,17,4,23.044081,77.470567,Bhopal,DEV_4768,3,15130.59,0,0.8136,0,0
TXN000323,130.0,13,1,23.257759,72.694472,Ahmedabad,DEV_9139,3,160.12,0,0.8069,0,0
TXN000324,754.0,15,0,28.543331,77.0406,Delhi,DEV_3083,3,849.14,0,0.8869,0,0
TXN000325,7808.4,11,3,23.31695,72.702689,Ahmedabad,DEV_6178,1,7579.38,1,1.0301,0,0
TXN000326,1094.8,13,6,17.193874,78.637571,Hyderabad,DEV_2017,5,1304.31,0,0.8387,0,0
TXN000327,2049.2,7,0,21.324568,79.041093,Nagpur,DEV_9213,1,2210.72,0,0.9265,0,0
TXN000328,208.4,14,6,25.328501,84.890256,Patna,DEV_4339,1,219.26,0,0.9462,0,0
TXN000329,3805.2,9,2,21.072619,78.793065,Nagpur,DEV_1612,4,4427.31,1,0.8593,0,0
TXN000330,3482.0,12,5,18.560123,73.699454,Pune,DEV_9671,3,3410.47,0,1.0207,0,0
TXN000331,8730.0,12,3,26.820496,81.182655,Lucknow,DEV_5873,4,9680.38,0,0.9017,0,0
TXN000332,369.2,19,3,28.899446,77.193403,Delhi,DEV_6959,1,456.12,0,0.8077,0,0
TXN000333,148.4,1,5,21.113626,72.651048,Surat,DEV_1292,4,133.61,0,1.1024,1,0
TXN000334,526.0,10,2,26.709009,81.002804,Lucknow,DEV_9131,3,602.87,0,0.871,0,0
TXN000335,8282.8,17,6,23.060365,72.752128,Ahmedabad,DEV_2303,1,8363.32,1,0.9903,0,0
TXN000336,10370.0,8,5,13.122674,80.149035,Chennai,DEV_5664,5,9842.09,0,1.0535,0,0
TXN000337,24050.0,15,4,26.863056,75.966529,Jaipur,DEV_3619,2,29178.08,0,0.8242,0,0
TXN000338,554.0,7,3,17.625486,78.420339,Hyderabad,DEV_6486,4,479.32,1,1.1534,0,0
TXN000339,130.0,5,1,25.527577,85.001021,Patna,DEV_9830,1,141.67,1,0.9112,1,0
TXN000340,450.0,18,5,27.176261,75.988874,Jaipur,DEV_9253,2,582.74,0,0.7709,0,0
TXN000341,768.4,7,3,23.20883,72.502966,Ahmedabad,DEV_7196,4,766.28,0,1.0015,0,0
TXN000342,11650.0,21,1,21.261113,73.043259,Surat,DEV_1302,3,12918.65,1,0.9017,0,0
TXN000343,50.0,8,5,21.420495,72.663296,Surat,DEV_8150,2,52.88,1,0.928,0,0
TXN000344,769.2,13,0,28.826202,77.457287,Delhi,DEV_6075,1,733.61,0,1.0471,0,0
TXN000345,8742.0,14,3,19.316432,72.617302,Mumbai,DEV_8195,2,9129.36,1,0.9575,0,0
TXN000346,542.8,14,4,22.871291,72.8209,Ahmedabad,DEV_5116,5,648.63,0,0.8356,0,0
TXN000347,1874.0,18,6,28.73341,77.17246,Delhi,DEV_7016,5,1550.51,1,1.2079,0,0
TXN000348,6626.0,6,4,26.368521,80.225799,Kanpur,DEV_3999,2,5749.22,1,1.1523,0,0
TXN000349,9962.0,13,5,12.816614,80.549953,Chennai,DEV_4476,5,10264.68,1,0.9704,0,0
TXN000350,1778.8,13,4,23.103271,72.567691,Ahmedabad,DEV_6828,1,2181.48,0,0.815,0,0
TXN000351,567.6,14,5,18.796407,72.896602,Mumbai,DEV_8546,5,557.85,0,1.0157,0,0
TXN000352,970.0,6,2,28.787807,77.140055,Delhi,DEV_6221,5,1165.38,0,0.8316,0,0
TXN000353,3970.0,7,2,25.665359,84.930126,Patna,DEV_5385,4,4912.53,0,0.808,0,0
TXN000354,130.0,17,6,13.084535,79.982344,Chennai,DEV_2616,4,123.13,0,1.0473,0,0
TXN000355,982.8,11,0,18.279257,74.141994,Pune,DEV_3800,1,985.43,0,0.9963,0,0
TXN000356,1209.2,4,1,22.802094,88.205982,Kolkata,DEV_6566,2,1158.9,0,1.0425,1,0
TXN000357,35770.0,10,3,21.304137,78.875201,Nagpur,DEV_5272,2,40827.9,1,0.8761,0,0
TXN000358,6129.2,18,4,21.114759,79.190279,Nagpur,DEV_5197,2,6061.33,1,1.011,0,0
TXN000359,193.2,21,2,20.990343,72.769855,Surat,DEV_9464,4,178.01,0,1.0793,0,0
TXN000360,249.2,18,5,22.859933,88.428149,Kolkata,DEV_7206,4,263.82,1,0.941,0,0
TXN000361,1034.8,16,0,23.351375,77.235532,Bhopal,DEV_4874,1,1052.89,1,0.9819,0,0
TXN000362,960.4,20,0,21.298625,79.189715,Nagpur,DEV_5237,5,999.44,0,0.96,0,0
TXN000363,2201.2,18,3,26.941431,75.687489,Jaipur,DEV_7321,1,2646.8,0,0.8313,0,0
TXN000364,609.2,17,5,23.174673,72.790625,Ahmedabad,DEV_9828,4,558.99,0,1.0879,0,0
TXN000365,1145.2,16,1,18.573197,73.843346,Pune,DEV_6433,3,1180.28,1,0.9695,0,0
TXN000366,4045.2,19,5,13.037917,80.547011,Chennai,DEV_4889,1,3581.15,0,1.1293,0,0
TXN000367,494.0,10,4,20.866793,78.945144,Nagpur,DEV_1690,4,463.82,0,1.0628,0,0
TXN000368,11635.6,18,2,17.429117,78.760328,Hyderabad,DEV_3999,3,13756.35,0,0.8458,0,0
TXN000369,13746.8,23,1,25.492536,84.83761,Patna,DEV_4746,2,17714.17,0,0.776,1,0
TXN000370,130.0,16,1,28.898653,77.364748,Delhi,DEV_9442,4,109.3,0,1.1786,0,0
TXN000371,121.2,15,2,22.853821,72.374504,Ahmedabad,DEV_3728,2,142.81,0,0.8428,0,0
TXN000372,370.0,18,3,20.880425,78.834081,Nagpur,DEV_9929,3,361.14,0,1.0217,0,0
TXN000373,208.4,10,3,26.641582,81.030636,Lucknow,DEV_4547,1,170.61,0,1.2144,0,0
TXN000374,7890.0,18,2,26.702854,80.679049,Lucknow,DEV_8926,5,7192.85,1,1.0968,0,0
TXN000375,1650.0,14,0,13.053235,80.461508,Chennai,DEV_9962,1,1354.53,0,1.2172,0,0
TXN000376,345.2,9,1,17.615363,78.301899,Hyderabad,DEV_2858,4,394.78,0,0.8722,0,0
TXN000377,47463.6,16,0,23.104395,77.367434,Bhopal,DEV_3297,2,41855.62,0,1.134,0,0
TXN000378,1250.0,17,2,18.527756,73.849125,Pune,DEV_8306,5,1105.07,0,1.1301,0,0
TXN000379,2917.2,5,1,26.469614,80.116538,Kanpur,DEV_5627,4,3020.36,0,0.9655,1,0
TXN000380,2455.6,6,4,22.325422,88.637819,Kolkata,DEV_7128,1,1968.91,0,1.2466,0,0
TXN000381,930.0,18,0,18.565523,73.828975,Pune,DEV_2247,5,746.42,0,1.2443,0,0
TXN000382,3212.4,12,4,13.130811,77.751734,Bangalore,DEV_2422,1,3549.8,0,0.9047,0,0
TXN000383,110.8,12,5,28.475106,77.233981,Delhi,DEV_5901,4,89.88,0,1.2192,0,0
TXN000384,130.0,17,0,25.472928,84.910714,Patna,DEV_8749,4,139.59,1,0.9247,0,0
TXN000385,2432.4,9,4,22.599075,88.620606,Kolkata,DEV_6843,2,2278.69,0,1.067,0,0
TXN000386,1590.8,20,5,22.472152,88.120622,Kolkata,DEV_3566,1,1788.53,0,0.8889,0,0
TXN000387,6610.0,10,5,26.740693,81.220207,Lucknow,DEV_6744,2,5324.84,0,1.2411,0,0
TXN000388,40938.8,18,0,23.140695,72.448058,Ahmedabad,DEV_3931,5,45341.46,0,0.9029,0,0
TXN000389,4999.6,7,5,27.051703,81.145496,Lucknow,DEV_1381,5,5564.75,0,0.8983,0,0
TXN000390,623.6,19,1,17.244185,78.599777,Hyderabad,DEV_7087,3,805.57,0,0.7732,0,0
TXN000391,803.6,17,4,18.872218,73.057729,Mumbai,DEV_4226,3,794.5,0,1.0102,0,0
TXN000392,12156.4,10,5,25.794239,85.181283,Patna,DEV_5622,5,11674.97,0,1.0411,0,0
TXN000393,2050.0,16,3,18.619434,73.890647,Pune,DEV_9680,3,1971.62,0,1.0392,0,0
TXN000394,543.6,9,1,28.685716,77.03276,Delhi,DEV_1757,5,544.62,0,0.9963,0,0
TXN000395,23544.4,12,2,22.959987,72.754832,Ahmedabad,DEV_4592,2,26222.09,0,0.8978,0,0
TXN000396,6862.8,13,1,23.549476,77.547625,Bhopal,DEV_7104,5,7161.64,1,0.9581,0,0
TXN000397,665.2,10,1,27.048393,80.74889,Lucknow,DEV_3276,3,706.05,1,0.9408,0,0
TXN000398,17556.4,11,2,21.023306,79.180567,Nagpur,DEV_4343,4,19262.15,0,0.9114,0,0
TXN000399,8698.0,9,0,26.984384,75.600677,Jaipur,DEV_8208,4,8906.73,1,0.9765,0,0
TXN000400,110.8,6,4,23.061857,72.59174,Ahmedabad,DEV_5441,2,92.96,0,1.1792,0,0
TXN000401,1746.0,15,6,23.314087,72.545623,Ahmedabad,DEV_1337,1,1740.07,1,1.0028,0,0
TXN000402,3650.0,14,3,18.491406,74.040564,Pune,DEV_8433,1,3846.26,0,0.9487,0,0
TXN000403,2339.6,9,1,27.053388,75.628127,Jaipur,DEV_6607,1,2444.39,0,0.9567,0,0
TXN000404,2993.2,14,6,26.76593,80.702825,Lucknow,DEV_9928,5,3117.91,0,0.9597,0,0
TXN000405,350.0,8,6,28.397915,77.149487,Delhi,DEV_1025,2,429.21,0,0.8136,0,0
TXN000406,2610.0,9,2,28.642414,77.275901,Delhi,DEV_6930,1,2657.54,0,0.9817,0,0
TXN000407,4553.2,1,0,26.654051,80.685927,Lucknow,DEV_7202,2,5013.65,0,0.908,1,0
TXN000408,1338.0,12,6,13.096055,80.362693,Chennai,DEV_4329,3,1680.91,1,0.7955,0,0
TXN000409,16431.6,19,4,26.747766,81.049114,Lucknow,DEV_7791,5,17639.38,0,0.9315,0,0
TXN000410,50338.0,14,0,26.840475,81.033047,Lucknow,DEV_8997,2,54851.17,1,0.9177,0,0
TXN000411,256.4,17,1,17.536288,78.346788,Hyderabad,DEV_1881,5,216.08,0,1.1811,0,0
TXN000412,130.0,2,1,26.571283,79.887584,Kanpur,DEV_7303,12,37.75,0,3.3548,1,1
TXN000413,193.2,15,2,27.162608,75.765105,Jaipur,DEV_4444,5,206.07,0,0.933,0,0
TXN000414,2449.2,12,3,13.214151,80.469198,Chennai,DEV_4975,1,1989.57,1,1.2304,0,0
TXN000415,1730.0,10,4,17.388327,78.329466,Hyderabad,DEV_8038,2,1599.27,1,1.0811,0,0
TXN000416,4050.0,13,5,26.757232,81.053122,Lucknow,DEV_6893,3,4180.29,1,0.9686,0,0
TXN000417,951.6,5,1,22.910982,72.347951,Ahmedabad,DEV_1713,2,1200.68,0,0.7919,1,0
TXN000418,31249.2,10,0,28.65689,77.234476,Delhi,DEV_6416,4,29317.96,0,1.0658,0,0
TXN000419,2770.0,8,5,26.735376,80.300297,Kanpur,DEV_3396,5,3214.52,0,0.8614,0,0
TXN000420,2290.0,12,2,12.738239,77.573934,Bangalore,DEV_4195,1,2608.21,0,0.8777,0,0
TXN000421,2450.0,9,4,20.890337,78.902925,Nagpur,DEV_4527,1,2181.44,0,1.1226,0,0
TXN000422,130.0,5,5,23.318729,72.565722,Ahmedabad,DEV_9350,2,108.26,0,1.1898,1,0
TXN000423,44938.0,7,5,13.162322,80.317996,Chennai,DEV_4892,5,37598.01,0,1.1952,0,0
TXN000424,111.6,15,5,19.370536,72.93337,Mumbai,DEV_9871,5,119.55,1,0.9258,0,0
TXN000425,769.2,9,3,13.168628,77.66722,Bangalore,DEV_7956,4,639.47,0,1.201,0,0
TXN000426,526.8,9,3,26.884258,80.923751,Lucknow,DEV_2359,4,584.34,0,0.9,0,0
TXN000427,110.8,8,3,28.801879,77.337129,Delhi,DEV_5733,1,134.13,0,0.82,0,0
TXN000428,59.6,16,6,27.003979,75.727807,Jaipur,DEV_6927,1,66.65,1,0.881,0,0
TXN000429,130.0,9,1,18.418436,74.141556,Pune,DEV_6765,3,139.67,0,0.9241,0,0
TXN000430,929.2,13,5,23.171986,77.497926,Bhopal,DEV_7447,2,1117.87,0,0.8305,0,0
TXN000431,3242.8,15,0,22.404813,88.306737,Kolkata,DEV_3940,2,3613.86,0,0.8971,0,0
TXN000432,674.0,8,2,26.315319,80.200907,Kanpur,DEV_2545,5,790.58,1,0.8515,0,0
TXN000433,4047.6,13,1,21.225842,78.902822,Nagpur,DEV_3139,1,3737.5,0,1.0827,0,0
TXN000434,3165.2,17,1,26.341911,80.62006,Kanpur,DEV_2156,1,3956.4,0,0.7998,0,0
TXN000435,1550.0,12,6,13.085361,77.623719,Bangalore,DEV_7045,3,1436.18,0,1.0785,0,0
TXN000436,8050.0,15,6,18.480247,74.054327,Pune,DEV_8090,3,9697.3,1,0.83,0,0
TXN000437,414.8,14,5,26.404871,80.135873,Kanpur,DEV_3657,4,413.37,0,1.001,0,0
TXN000438,2048.4,10,3,22.63751,88.408849,Kolkata,DEV_5332,4,2237.07,0,0.9153,0,0
TXN000439,130.0,9,6,26.999201,81.061566,Lucknow,DEV_9519,3,113.01,0,1.1403,0,0
TXN000440,4849.2,12,6,12.842036,80.04021,Chennai,DEV_5338,1,5090.18,1,0.9525,0,0
TXN000441,409.2,18,2,23.209847,77.69984,Bhopal,DEV_4789,1,464.35,0,0.8793,0,0
TXN000442,86.0,10,5,28.6892,77.473467,Delhi,DEV_5759,1,78.09,0,1.0874,0,0
TXN000443,5072.4,11,5,26.672499,80.79145,Lucknow,DEV_1106,5,4455.4,0,1.1382,0,0
TXN000444,130.0,7,1,23.167883,77.364434,Bhopal,DEV_4466,3,155.96,1,0.8282,0,0
TXN000445,20968.4,14,4,28.704515,77.342278,Delhi,DEV_8094,3,22297.99,0,0.9403,0,0
TXN000446,16808.4,16,0,28.875214,77.201287,Delhi,DEV_2312,3,17181.94,0,0.9782,0,0
TXN000447,1742.0,19,6,26.178262,80.166507,Kanpur,DEV_1227,2,1722.08,0,1.011,0,0
TXN000448,193.2,14,5,23.026545,77.60799,Bhopal,DEV_2254,3,232.79,0,0.8264,0,0
TXN000449,3602.0,19,4,17.119367,78.392451,Hyderabad,DEV_4664,1,3187.4,0,1.1297,0,0
TXN000450,11142.0,20,1,26.822239,81.112115,Lucknow,DEV_9871,5,11170.28,1,0.9974,0,0
TXN000451,208.4,11,6,23.354036,77.273231,Bhopal,DEV_9832,3,253.41,0,0.8192,0,0
TXN000452,4266.0,13,0,28.577681,77.276833,Delhi,DEV_8008,4,5323.71,0,0.8012,0,0
TXN000453,208.4,18,3,18.442485,73.895461,Pune,DEV_4424,1,196.03,0,1.0577,0,0
TXN000454,654.0,7,0,26.892173,75.773796,Jaipur,DEV_3454,4,833.71,0,0.7835,0,0
TXN000455,446.8,13,4,25.763391,85.230181,Patna,DEV_3319,4,432.87,1,1.0298,0,0
TXN000456,1326.0,0,3,26.801154,81.031627,Lucknow,DEV_7800,4,1590.83,0,0.833,1,0
TXN000457,8326.8,17,2,27.02884,81.024688,Lucknow,DEV_2454,4,8502.99,1,0.9792,0,0
TXN000458,2050.0,7,4,18.977298,73.055234,Mumbai,DEV_3079,3,1842.93,0,1.1118,0,0
TXN000459,3434.8,14,5,23.08714,77.513742,Bhopal,DEV_4397,1,3848.81,0,0.8922,0,0
TXN000460,5708.4,15,3,20.943649,73.019125,Surat,DEV_6628,4,4738.0,0,1.2046,0,0
TXN000461,13118.0,21,1,17.621925,78.575388,Hyderabad,DEV_2693,5,15686.71,0,0.8362,0,0
TXN000462,35583.6,20,3,12.649399,77.870003,Bangalore,DEV_NEW_62314,13,4904.39,1,7.254,0,1
TXN000463,130.0,17,6,26.491323,80.288748,Kanpur,DEV_8579,1,118.89,1,1.0843,0,0
TXN000464,1375.6,9,6,26.215309,80.174752,Kanpur,DEV_6497,5,1731.26,0,0.7941,0,0
TXN000465,1408.4,8,3,26.464813,80.252651,Kanpur,DEV_1443,4,1260.37,0,1.1166,0,0
TXN000466,129.2,12,6,18.394464,73.930026,Pune,DEV_7621,2,115.05,0,1.1133,0,0
TXN000467,9158.8,21,2,21.279224,78.834996,Nagpur,DEV_6739,5,11185.02,0,0.8188,0,0
TXN000468,766.0,10,3,18.713726,73.981405,Pune,DEV_3997,3,773.25,0,0.9893,0,0
TXN000469,91394.0,6,5,21.196387,79.35767,Nagpur,DEV_9790,1,100346.47,1,0.9108,0,0
TXN000470,769.2,10,5,26.846754,81.147302,Lucknow,DEV_6043,5,829.29,0,0.9264,0,0
TXN000471,3722.0,9,1,17.666542,78.563027,Hyderabad,DEV_9487,2,3324.26,0,1.1193,0,0
TXN000472,117245.2,9,1,28.352425,77.258183,Delhi,DEV_6562,4,122614.71,0,0.9562,0,0
TXN000473,4449.2,12,2,13.02517,80.423934,Chennai,DEV_1783,5,4050.7,0,1.0981,0,0
TXN000474,193.2,16,2,26.837393,75.775086,Jaipur,DEV_4004,5,161.58,0,1.1883,0,0
TXN000475,1546.0,13,1,22.652093,88.49639,Kolkata,DEV_3154,3,1722.61,0,0.897,0,0
TXN000476,8450.0,10,6,26.833599,80.972418,Lucknow,DEV_1746,5,8453.11,1,0.9995,0,0
TXN000477,2394.0,21,5,26.417731,80.242949,Kanpur,DEV_4891,1,2534.07,1,0.9444,0,0
TXN000478,5479.6,8,3,21.047865,79.082784,Nagpur,DEV_8192,4,4398.81,1,1.2454,0,0
TXN000479,4590.0,12,4,28.691724,76.974895,Delhi,DEV_3313,2,5073.9,0,0.9045,0,0
TXN000480,11822.8,11,5,22.569559,88.660714,Kolkata,DEV_6517,2,14263.93,1,0.8288,0,0
TXN000481,50.0,17,6,12.925178,77.476359,Bangalore,DEV_4522,3,61.21,0,0.8037,0,0
TXN000482,208.4,9,2,22.37113,88.097488,Kolkata,DEV_4431,4,235.12,0,0.8826,0,0
TXN000483,4684.4,14,6,13.036234,77.640146,Bangalore,DEV_2979,4,4360.97,1,1.0739,0,0
TXN000484,14571.6,10,6,21.429178,73.057341,Surat,DEV_9206,3,13658.75,1,1.0668,0,0
TXN000485,1638.8,17,6,25.804257,85.01887,Patna,DEV_4862,2,1688.02,0,0.9703,0,0
TXN000486,2981.2,6,0,28.468804,77.280981,Delhi,DEV_7622,1,2439.96,0,1.2213,0,0
TXN000487,716.4,18,0,23.046014,77.163941,Bhopal,DEV_4105,3,724.24,0,0.9878,0,0
TXN000488,19667.6,8,5,22.931281,72.552836,Ahmedabad,DEV_6811,2,19136.08,1,1.0277,0,0
TXN000489,7970.0,10,4,18.374404,74.059304,Pune,DEV_8149,3,6811.51,0,1.1699,0,0
TXN000490,336.4,16,1,26.879497,75.699209,Jaipur,DEV_4577,2,300.95,0,1.1141,0,0
TXN000491,2610.0,10,6,26.686341,75.901426,Jaipur,DEV_9199,3,2839.0,0,0.919,0,0
TXN000492,1178.0,6,5,21.147265,79.082941,Nagpur,DEV_8846,4,1274.01,1,0.9239,0,0
TXN000493,2414.8,10,2,21.347441,78.991945,Nagpur,DEV_3940,2,2480.72,0,0.973,0,0
TXN000494,370.0,8,5,22.368497,88.640417,Kolkata,DEV_9891,3,427.85,0,0.8628,0,0
TXN000495,6729.2,16,0,21.058164,73.034751,Surat,DEV_6729,2,8411.87,1,0.7999,0,0
TXN000496,970.0,19,6,18.853933,72.986279,Mumbai,DEV_7879,3,1066.4,1,0.9088,0,0
TXN000497,7187.6,23,0,22.856348,88.527459,Kolkata,DEV_3307,1,7960.48,0,0.9028,1,0
TXN000498,11570.0,18,3,12.807856,80.093173,Chennai,DEV_1200,2,10698.52,0,1.0814,0,0
TXN000499,10602.0,8,6,26.346804,80.358412,Kanpur,DEV_7859,3,9262.26,0,1.1445,0,0
TXN000500,487.6,13,3,12.856327,77.750914,Bangalore,DEV_7993,2,581.23,0,0.8375,0,0
TXN000501,946.8,4,4,13.227516,77.848848,Bangalore,DEV_6612,3,1209.85,0,0.7819,1,0
TXN000502,2449.2,21,2,18.970916,72.962163,Mumbai,DEV_9923,4,2482.49,0,0.9862,0,0
TXN000503,4630.0,6,0,27.174118,75.693093,Jaipur,DEV_1529,5,5597.55,1,0.827,0,0
TXN000504,338.0,8,6,25.430778,85.259275,Patna,DEV_6852,2,308.2,1,1.0931,0,0
